age,state,income,weight
50.0,ND,14475.299,174.25393676757812
50.0,ND,15680.696,0.0
50.0,ND,22269.69,0.0
50.0,ND,25501.69,0.0
50.0,ND,26723.629,0.0
50.0,ND,33404.535,0.0
50.0,ND,43914.25,0.0
50.0,ND,55674.227,0.0
50.0,ND,61241.65,0.0
50.0,ND,64582.1,0.0
50.0,ND,66809.07,0.0
50.0,ND,69092.83,0.0
50.0,ND,70625.18,0.0
50.0,ND,72376.49,0.0
50.0,ND,74421.96,0.0
50.0,ND,77805.84,0.0
50.0,ND,77943.914,0.0
50.0,ND,82397.85,0.0
50.0,ND,97986.63,0.0
50.0,ND,99100.12,0.0
50.0,ND,104667.55,0.0
50.0,ND,108008.0,303.0106201171875
50.0,ND,116110.266,0.0
50.0,ND,118081.3,0.0
50.0,ND,125376.88,0.0
50.0,ND,138852.73,0.0
50.0,ND,142480.2,0.0
50.0,ND,154357.23,0.0
50.0,ND,166671.2,0.0
50.0,ND,171485.12,171.8623046875
50.0,ND,235179.06,0.0
50.0,ND,270576.72,0.0
50.0,ND,451271.38,0.0
50.0,ND,731865.3,0.0
50.0,NE,0.0,11476.431640625
50.0,NE,4231.241,882.3456420898438
50.0,NE,10367.653,0.0
50.0,NE,11134.845,0.0
50.0,NE,16702.268,397.28472900390625
50.0,NE,20042.72,1692.710205078125
50.0,NE,31177.566,0.0
50.0,NE,38971.957,767.076416015625
50.0,NE,55674.227,303.9620361328125
50.0,NE,56787.71,0.0
50.0,NE,61223.832,0.0
50.0,NE,61241.65,3145.81787109375
50.0,NE,63233.67,726.1452026367188
50.0,NE,69036.04,0.0
50.0,NE,70777.53,0.0
50.0,NE,71263.01,604.2041625976562
50.0,NE,72376.49,1569.23681640625
50.0,NE,77927.21,0.0
50.0,NE,77943.914,824.7991333007812
50.0,NE,79766.95,0.0
50.0,NE,80921.375,0.0
50.0,NE,82491.945,0.0
50.0,NE,82555.97,0.0
50.0,NE,86280.57,1137.70068359375
50.0,NE,89078.76,2408.98095703125
50.0,NE,100213.6,0.0
50.0,NE,123396.35,0.0
50.0,NE,127493.98,379.4919128417969
50.0,NE,132590.45,327.43682861328125
50.0,NE,138072.08,0.0
50.0,NE,143639.5,31.60791015625
50.0,NE,144752.98,0.0
50.0,NE,147829.78,0.0
50.0,NE,150108.84,0.0
50.0,NE,151036.66,0.0
50.0,NE,153020.2,0.0
50.0,NE,166147.66,70.13545989990234
50.0,NE,237060.6,0.0
50.0,NE,290988.03,0.0
50.0,NE,404288.4,0.0
50.0,NE,464619.56,0.0
50.0,NE,479494.25,0.0
50.0,NE,557764.3,0.0
50.0,NE,631276.7,0.0
50.0,NE,692279.25,0.0
50.0,NE,1224831.9,0.0
50.0,NH,0.0,2280.5319213867188
50.0,NH,22269.69,0.0
50.0,NH,24496.658,0.0
50.0,NH,27837.113,0.0
50.0,NH,35631.504,433.65655517578125
50.0,NH,44539.38,920.7926635742188
50.0,NH,66809.07,350.34002685546875
50.0,NH,75605.6,0.0
50.0,NH,76616.53,0.0
50.0,NH,77927.21,0.0
50.0,NH,77943.914,771.1204833984375
50.0,NH,80921.375,0.0
50.0,NH,83801.96,0.0
50.0,NH,89143.34,0.0
50.0,NH,90928.26,0.0
50.0,NH,100213.6,0.0
50.0,NH,110671.45,0.0
50.0,NH,128195.99,0.0
50.0,NH,140185.17,0.0
50.0,NH,144285.1,0.0
50.0,NH,194859.78,0.0
50.0,NH,228005.22,0.0
50.0,NH,252704.19,0.0
50.0,NH,275819.5,0.0
50.0,NH,374058.4,0.0
50.0,NH,445393.8,0.0
50.0,NH,523337.72,0.0
50.0,NH,556742.25,0.0
50.0,NJ,0.0,16921.226196289062
50.0,NJ,7794.3916,7358.69970703125
50.0,NJ,18929.236,1399.4239501953125
50.0,NJ,19221.543,0.0
50.0,NJ,20042.72,2528.2255859375
50.0,NJ,21156.205,3890.298095703125
50.0,NJ,22269.69,8431.3369140625
50.0,NJ,27837.113,1798.26025390625
50.0,NJ,32291.05,1822.2757568359375
50.0,NJ,34518.02,4270.38134765625
50.0,NJ,38971.957,2631.962890625
50.0,NJ,42846.883,1517.1707763671875
50.0,NJ,44539.38,3519.3402099609375
50.0,NJ,50106.8,2059.233154296875
50.0,NJ,55674.227,865.034423828125
50.0,NJ,58152.84,0.0
50.0,NJ,62355.133,0.0
50.0,NJ,64582.1,3792.0244140625
50.0,NJ,66809.07,5784.9508056640625
50.0,NJ,67922.555,6662.546875
50.0,NJ,69092.83,2223.3408203125
50.0,NJ,69846.66,0.0
50.0,NJ,70964.59,0.0
50.0,NJ,72376.49,3011.916259765625
50.0,NJ,75756.24,0.0
50.0,NJ,77594.28,2566.00439453125
50.0,NJ,77784.75,0.0
50.0,NJ,77943.914,2951.9482421875
50.0,NJ,78226.74,0.0
50.0,NJ,80154.18,0.0
50.0,NJ,80700.91,0.0
50.0,NJ,80921.375,0.0
50.0,NJ,81284.37,1204.9100341796875
50.0,NJ,82555.97,0.0
50.0,NJ,83375.49,0.0
50.0,NJ,86107.984,0.0
50.0,NJ,86295.05,1618.4464111328125
50.0,NJ,89078.76,4076.083984375
50.0,NJ,93988.97,0.0
50.0,NJ,99920.06,0.0
50.0,NJ,103329.83,0.0
50.0,NJ,104222.15,4148.17626953125
50.0,NJ,111348.45,7694.67041015625
50.0,NJ,111578.98,0.0
50.0,NJ,130620.516,0.0
50.0,NJ,132504.66,1754.9892578125
50.0,NJ,144752.98,1814.953857421875
50.0,NJ,145654.9,0.0
50.0,NJ,155887.83,1976.1217041015625
50.0,NJ,170043.56,0.0
50.0,NJ,172216.39,0.0
50.0,NJ,178157.52,1933.4927978515625
50.0,NJ,194859.78,2034.1090087890625
50.0,NJ,197888.92,0.0
50.0,NJ,200332.73,0.0
50.0,NJ,201555.8,0.0
50.0,NJ,259539.61,0.0
50.0,NJ,267207.34,0.0
50.0,NJ,303967.9,168.90151977539062
50.0,NJ,338684.97,572.4055786132812
50.0,NJ,368637.97,0.0
50.0,NJ,415357.4,0.0
50.0,NJ,852496.0,0.0
50.0,NJ,1113484.5,2072.158447265625
50.0,NJ,1960974.2,0.0
50.0,NJ,2237479.2,0.0
50.0,NJ,2389656.2,0.0
50.0,NJ,6586455.5,0.0
50.0,NM,0.0,11265.753997802734
50.0,NM,11134.845,4504.5693359375
50.0,NM,13682.498,1152.65771484375
50.0,NM,16034.177,3828.805419921875
50.0,NM,16702.268,3631.76806640625
50.0,NM,20042.72,674.9658203125
50.0,NM,31845.656,1895.3917236328125
50.0,NM,33404.535,3468.518798828125
50.0,NM,42312.41,419.27734375
50.0,NM,44539.38,736.38232421875
50.0,NM,50106.8,767.6143188476562
50.0,NM,53269.22,779.5658569335938
50.0,NM,55674.227,1080.0209350585938
50.0,NM,56787.71,0.0
50.0,NM,60088.08,2220.333984375
50.0,NM,61241.65,0.0
50.0,NM,64290.367,1878.8604736328125
50.0,NM,65016.477,0.0
50.0,NM,66809.07,842.018310546875
50.0,NM,69036.04,0.0
50.0,NM,69481.43,0.0
50.0,NM,72602.53,0.0
50.0,NM,73178.2,0.0
50.0,NM,73489.98,0.0
50.0,NM,74884.06,0.0
50.0,NM,75632.32,0.0
50.0,NM,77452.87,0.0
50.0,NM,77943.914,446.62884521484375
50.0,NM,78812.43,0.0
50.0,NM,80656.37,1785.058349609375
50.0,NM,80978.164,0.0
50.0,NM,82520.31,0.0
50.0,NM,83511.336,3146.890625
50.0,NM,88808.18,0.0
50.0,NM,88815.98,0.0
50.0,NM,89078.76,0.0
50.0,NM,94646.18,0.0
50.0,NM,100213.6,0.0
50.0,NM,105973.44,0.0
50.0,NM,109121.484,0.0
50.0,NM,112144.72,0.0
50.0,NM,113575.42,0.0
50.0,NM,133618.14,0.0
50.0,NM,135275.0,0.0
50.0,NM,139639.31,0.0
50.0,NM,142502.56,272.34423828125
50.0,NM,142526.02,246.00958251953125
50.0,NM,143247.27,1409.7801513671875
50.0,NM,147558.84,0.0
50.0,NM,159155.22,0.0
50.0,NM,159600.48,0.0
50.0,NM,167022.67,0.0
50.0,NM,173343.86,0.0
50.0,NM,222696.9,0.0
50.0,NM,235179.06,0.0
50.0,NM,267572.94,0.0
50.0,NM,285046.7,0.0
50.0,NM,292537.06,0.0
50.0,NM,586279.6,0.0
50.0,NM,802080.75,0.0
50.0,NM,819608.3,0.0
50.0,NM,830116.06,0.0
50.0,NM,849569.75,0.0
50.0,NM,940453.44,910.9620361328125
50.0,NM,966916.25,0.0
50.0,NM,1009682.1,0.0
50.0,NM,1025517.25,0.0
50.0,NM,1156234.1,0.0
50.0,NM,3833768.5,0.0
50.0,NV,0.0,12935.699157714844
50.0,NV,7794.3916,7926.9482421875
50.0,NV,22269.69,2986.408447265625
50.0,NV,33404.535,1398.7122802734375
50.0,NV,46320.957,0.0
50.0,NV,50106.8,2995.686279296875
50.0,NV,53447.258,0.0
50.0,NV,55674.227,713.0445556640625
50.0,NV,57901.195,9.770263671875
50.0,NV,69001.52,0.0
50.0,NV,72915.42,0.0
50.0,NV,74884.06,0.0
50.0,NV,78812.43,0.0
50.0,NV,83511.336,2246.573974609375
50.0,NV,85193.81,0.0
50.0,NV,88057.695,0.0
50.0,NV,88815.98,0.0
50.0,NV,92673.91,0.0
50.0,NV,94102.805,0.0
50.0,NV,102440.57,0.0
50.0,NV,111348.45,912.44140625
50.0,NV,132787.48,147.576171875
50.0,NV,141412.53,3422.603271484375
50.0,NV,145042.16,0.0
50.0,NV,155887.83,0.0
50.0,NV,185768.56,0.0
50.0,NV,195904.56,0.0
50.0,NV,256492.27,19.708343505859375
50.0,NV,517269.22,0.0
50.0,NV,518672.12,0.0
50.0,NV,606734.4,0.0
50.0,NY,0.0,47055.842529296875
50.0,NY,1558.8783,10994.154296875
50.0,NY,13361.814,9659.125
50.0,NY,16702.268,2104.942626953125
50.0,NY,31177.566,2367.050048828125
50.0,NY,32206.16,659.9525146484375
50.0,NY,33087.027,268.9268493652344
50.0,NY,33404.535,7811.2547607421875
50.0,NY,38971.957,3273.208984375
50.0,NY,41198.926,5322.40185546875
50.0,NY,44539.38,6170.167236328125
50.0,NY,50026.633,5031.9404296875
50.0,NY,50106.8,3665.238037109375
50.0,NY,51149.49,1266.5504150390625
50.0,NY,57901.195,11142.33056640625
50.0,NY,61903.06,0.0
50.0,NY,63445.695,0.0
50.0,NY,64207.97,0.0
50.0,NY,65195.633,0.0
50.0,NY,66809.07,1181.29541015625
50.0,NY,72376.49,3295.499267578125
50.0,NY,73310.7,0.0
50.0,NY,74879.61,0.0
50.0,NY,75256.7,317.1472473144531
50.0,NY,75439.69,0.0
50.0,NY,76452.96,0.0
50.0,NY,77452.87,0.0
50.0,NY,79909.22,0.0
50.0,NY,80154.18,2074.52001953125
50.0,NY,82913.4,241.9181365966797
50.0,NY,83421.15,0.0
50.0,NY,84882.04,0.0
50.0,NY,87002.11,0.0
50.0,NY,87965.27,1903.7166748046875
50.0,NY,88815.98,0.0
50.0,NY,89078.76,8256.149536132812
50.0,NY,90192.24,6317.0850830078125
50.0,NY,90928.26,0.0
50.0,NY,92419.21,1778.4346923828125
50.0,NY,94646.18,902.52880859375
50.0,NY,95759.664,3192.845703125
50.0,NY,100213.6,14658.39599609375
50.0,NY,103629.125,0.0
50.0,NY,104826.77,2725.05419921875
50.0,NY,104909.17,0.0
50.0,NY,105781.03,2625.016357421875
50.0,NY,106894.516,2023.470458984375
50.0,NY,110234.97,6111.57861328125
50.0,NY,111348.45,2035.83984375
50.0,NY,118029.36,1291.9739990234375
50.0,NY,134235.23,0.0
50.0,NY,139185.56,3328.375244140625
50.0,NY,144703.23,0.0
50.0,NY,144752.98,1302.1416015625
50.0,NY,145958.89,0.0
50.0,NY,146979.95,1411.6923828125
50.0,NY,147184.48,0.0
50.0,NY,150320.4,1993.0987548828125
50.0,NY,155197.66,0.0
50.0,NY,161455.25,75.509521484375
50.0,NY,167024.9,1576.3753662109375
50.0,NY,168136.16,4136.9765625
50.0,NY,175273.03,0.0
50.0,NY,178157.52,1764.3060302734375
50.0,NY,180523.67,0.0
50.0,NY,188178.88,1444.8426513671875
50.0,NY,191215.73,642.1715087890625
50.0,NY,194859.78,1278.09619140625
50.0,NY,195852.0,0.0
50.0,NY,222696.9,0.0
50.0,NY,236995.45,0.0
50.0,NY,241877.25,0.0
50.0,NY,250534.02,1736.1881103515625
50.0,NY,252437.53,326.7571716308594
50.0,NY,274610.38,0.0
50.0,NY,279629.38,0.0
50.0,NY,300973.56,472.7353515625
50.0,NY,303983.22,0.0
50.0,NY,338373.47,0.0
50.0,NY,338974.66,0.0
50.0,NY,380688.1,0.0
50.0,NY,384983.94,0.0
50.0,NY,390126.16,103.5876235961914
50.0,NY,474977.97,0.0
50.0,NY,588148.06,0.0
50.0,NY,779439.1,3414.40380859375
50.0,NY,791237.4,0.0
50.0,NY,1002136.06,1987.1962890625
50.0,NY,1275609.4,0.0
50.0,NY,1373274.9,0.0
50.0,NY,1409050.0,0.0
50.0,NY,1813892.9,0.0
50.0,NY,1844136.2,0.0
50.0,NY,1871841.6,0.0
50.0,NY,3053537.5,0.0
50.0,NY,4989301.5,0.0
50.0,NY,5989043.5,0.0
50.0,NY,12137812.0,0.0
50.0,OH,0.0,13701.533203125
50.0,OH,2450.7793,11768.4970703125
50.0,OH,7794.3916,2530.671875
50.0,OH,22269.69,0.0
50.0,OH,26500.932,4107.52490234375
50.0,OH,28451.756,610.384765625
50.0,OH,32869.945,141.73960876464844
50.0,OH,35230.65,9451.404296875
50.0,OH,44539.38,1993.882080078125
50.0,OH,50106.8,2059.65234375
50.0,OH,57779.824,2815.208251953125
50.0,OH,66809.07,6658.373046875
50.0,OH,72376.49,1828.8623046875
50.0,OH,73465.48,0.0
50.0,OH,73489.98,6789.16357421875
50.0,OH,73770.58,0.0
50.0,OH,74871.81,0.0
50.0,OH,74879.61,0.0
50.0,OH,74930.83,1938.535400390625
50.0,OH,75475.32,0.0
50.0,OH,76764.734,0.0
50.0,OH,77943.914,4719.515625
50.0,OH,79685.41,2112.5244140625
50.0,OH,82555.97,0.0
50.0,OH,82913.4,0.0
50.0,OH,83375.49,0.0
50.0,OH,83511.336,2530.671875
50.0,OH,84624.82,1764.401123046875
50.0,OH,86280.57,0.0
50.0,OH,89078.76,4371.27294921875
50.0,OH,89143.34,0.0
50.0,OH,94080.81,0.0
50.0,OH,94646.18,3065.69091796875
50.0,OH,99234.86,0.0
50.0,OH,103970.516,0.0
50.0,OH,122483.3,2851.90966796875
50.0,OH,133618.14,2400.577392578125
50.0,OH,133789.17,0.0
50.0,OH,136900.69,0.0
50.0,OH,139185.56,1867.9161376953125
50.0,OH,149206.92,1509.963623046875
50.0,OH,154892.44,779.0377807617188
50.0,OH,167022.67,2977.23681640625
50.0,OH,194859.78,4417.84814453125
50.0,OH,195973.27,2317.108642578125
50.0,OH,216989.17,0.0
50.0,OH,247873.9,633.7603149414062
50.0,OH,352178.0,141.73960876464844
50.0,OH,590853.94,0.0
50.0,OH,621628.56,0.0
50.0,OH,628421.4,0.0
50.0,OH,654433.8,0.0
50.0,OH,1071151.8,0.0
50.0,OH,2694613.0,0.0
50.0,OH,2835305.5,0.0
50.0,OK,0.0,9959.543212890625
50.0,OK,2672.3628,8735.4541015625
50.0,OK,3117.7566,1065.337646484375
50.0,OK,12471.026,813.6529541015625
50.0,OK,16988.67,0.0
50.0,OK,24496.658,1584.4827880859375
50.0,OK,25180.338,1840.144287109375
50.0,OK,38971.957,7376.28662109375
50.0,OK,44539.38,4432.435852050781
50.0,OK,55674.227,669.001220703125
50.0,OK,63333.887,0.0
50.0,OK,63916.24,0.0
50.0,OK,64258.305,0.0
50.0,OK,64582.1,1587.387451171875
50.0,OK,66809.07,1975.2401123046875
50.0,OK,71263.01,3688.87646484375
50.0,OK,72315.25,0.0
50.0,OK,72376.49,8466.708557128906
50.0,OK,74871.81,465.4914245605469
50.0,OK,75716.945,0.0
50.0,OK,76762.51,1514.0560302734375
50.0,OK,79851.04,0.0
50.0,OK,89078.76,1576.670654296875
50.0,OK,92864.61,2061.07861328125
50.0,OK,96042.28,0.0
50.0,OK,100165.73,0.0
50.0,OK,105781.03,1363.6767578125
50.0,OK,107873.26,0.0
50.0,OK,124760.74,0.0
50.0,OK,129964.42,0.0
50.0,OK,134171.98,0.0
50.0,OK,143374.89,2699.737548828125
50.0,OK,144752.98,0.0
50.0,OK,147414.84,0.0
50.0,OK,162425.1,0.0
50.0,OK,181240.77,0.0
50.0,OK,192077.16,0.0
50.0,OK,200248.14,0.0
50.0,OK,222696.9,57.836181640625
50.0,OK,226575.17,0.0
50.0,OK,315413.4,0.0
50.0,OK,1513816.0,0.0
50.0,OK,44887000.0,0.0
50.0,OR,0.0,9212.571899414062
50.0,OR,13361.814,2610.69287109375
50.0,OR,25610.143,1114.62451171875
50.0,OR,26723.629,4875.373046875
50.0,OR,33404.535,6886.1044921875
50.0,OR,38971.957,2587.673828125
50.0,OR,41573.438,0.0
50.0,OR,48993.316,1441.715576171875
50.0,OR,50106.8,10058.263671875
50.0,OR,55674.227,1053.143798828125
50.0,OR,63167.977,1697.4910888671875
50.0,OR,64348.27,1423.734375
50.0,OR,67739.945,2039.6785888671875
50.0,OR,72376.49,222.3050537109375
50.0,OR,77927.21,0.0
50.0,OR,78865.88,0.0
50.0,OR,79039.586,5324.33447265625
50.0,OR,80170.88,5855.587158203125
50.0,OR,91305.73,545.3349609375
50.0,OR,94646.18,185.9920654296875
50.0,OR,100213.6,553.7783813476562
50.0,OR,100306.22,0.0
50.0,OR,114871.305,0.0
50.0,OR,138417.81,0.0
50.0,OR,142056.12,5225.408203125
50.0,OR,187687.28,0.0
50.0,OR,233380.39,0.0
50.0,OR,244966.6,1095.265625
50.0,OR,270166.97,0.0
50.0,OR,273171.47,0.0
50.0,OR,368637.97,0.0
50.0,OR,369827.0,0.0
50.0,OR,431374.22,0.0
50.0,OR,619660.7,0.0
50.0,OR,680951.5,0.0
50.0,OR,697242.1,0.0
50.0,OR,2164195.0,0.0
50.0,OR,3004333.0,0.0
50.0,OR,3657582.5,0.0
50.0,PA,0.0,17022.237670898438
50.0,PA,3206.8354,7317.5859375
50.0,PA,13361.814,1446.4349365234375
50.0,PA,17514.43,0.0
50.0,PA,21156.205,4409.90283203125
50.0,PA,27837.113,2091.88623046875
50.0,PA,33404.535,2210.842529296875
50.0,PA,38971.957,8437.427734375
50.0,PA,44539.38,1473.9456787109375
50.0,PA,46766.348,2207.402587890625
50.0,PA,48993.316,9182.5576171875
50.0,PA,50106.8,2451.3056640625
50.0,PA,52333.773,3216.94921875
50.0,PA,55674.227,10401.529541015625
50.0,PA,57121.754,1342.704833984375
50.0,PA,61241.65,4261.26708984375
50.0,PA,63031.016,2263.12939453125
50.0,PA,68383.54,0.0
50.0,PA,69036.04,0.0
50.0,PA,69366.74,0.0
50.0,PA,71493.5,0.0
50.0,PA,73465.48,0.0
50.0,PA,74930.83,0.0
50.0,PA,75439.69,0.0
50.0,PA,77805.84,0.0
50.0,PA,79039.586,0.0
50.0,PA,79909.22,2247.171142578125
50.0,PA,80656.37,1962.43798828125
50.0,PA,83801.96,0.0
50.0,PA,86280.57,0.0
50.0,PA,86484.32,0.0
50.0,PA,86851.79,2688.953369140625
50.0,PA,88051.016,78.9618148803711
50.0,PA,88815.98,0.0
50.0,PA,90075.625,0.0
50.0,PA,94646.18,2918.9736328125
50.0,PA,94648.41,4927.83251953125
50.0,PA,97715.65,0.0
50.0,PA,100634.5,1123.6605224609375
50.0,PA,105781.03,2771.601318359375
50.0,PA,140217.77,0.0
50.0,PA,143639.5,2156.23876953125
50.0,PA,151466.19,0.0
50.0,PA,153660.86,2029.20166015625
50.0,PA,155177.42,0.0
50.0,PA,158388.23,0.0
50.0,PA,171476.61,1757.91015625
50.0,PA,173740.94,0.0
50.0,PA,194859.78,895.200927734375
50.0,PA,219356.45,1014.5340576171875
50.0,PA,226037.36,1467.979248046875
50.0,PA,236648.86,0.0
50.0,PA,248347.27,409.3242492675781
50.0,PA,267161.03,948.2137451171875
50.0,PA,334045.34,1046.64013671875
50.0,PA,367215.72,0.0
50.0,PA,493146.7,0.0
50.0,PA,654433.8,0.0
50.0,PA,690233.9,216.1875457763672
50.0,PA,1165119.5,0.0
50.0,PA,1437459.2,0.0
50.0,PA,2523748.2,0.0
50.0,PA,6108559.5,0.0
50.0,PA,29378770.0,0.0
50.0,RI,0.0,918.7537841796875
50.0,RI,25610.143,1896.298583984375
50.0,RI,27837.113,2373.630615234375
50.0,RI,41198.926,0.0
50.0,RI,44539.38,255.00701904296875
50.0,RI,72087.375,0.0
50.0,RI,74603.46,0.0
50.0,RI,82555.97,0.0
50.0,RI,88815.98,0.0
50.0,RI,89143.34,0.0
50.0,RI,90928.26,0.0
50.0,RI,94646.18,0.0
50.0,RI,100213.6,0.0
50.0,RI,103276.805,2132.684326171875
50.0,RI,107817.76,0.0
50.0,RI,111108.89,0.0
50.0,RI,111348.45,0.0
50.0,RI,121045.81,0.0
50.0,RI,122483.3,0.0
50.0,RI,126127.73,0.0
50.0,RI,167022.67,0.0
50.0,RI,244966.6,0.0
50.0,RI,287129.25,0.0
50.0,RI,2942083.2,0.0
50.0,SC,0.0,27892.534790039062
50.0,SC,11134.845,4923.65478515625
50.0,SC,15510.839,2431.142578125
50.0,SC,16702.268,319.5352783203125
50.0,SC,20042.72,2181.606689453125
50.0,SC,36744.99,2281.5732421875
50.0,SC,39417.35,1791.4849853515625
50.0,SC,45189.434,0.0
50.0,SC,50106.8,821.5438232421875
50.0,SC,57901.195,1173.4801025390625
50.0,SC,66809.07,2672.66943359375
50.0,SC,68650.77,1590.111083984375
50.0,SC,72376.49,5977.47021484375
50.0,SC,73024.93,0.0
50.0,SC,73770.58,0.0
50.0,SC,76764.734,2304.91650390625
50.0,SC,78017.41,0.0
50.0,SC,79909.22,0.0
50.0,SC,80170.88,1555.3007202148438
50.0,SC,80700.91,0.0
50.0,SC,82913.4,0.0
50.0,SC,88808.18,1162.0809326171875
50.0,SC,90774.77,0.0
50.0,SC,111348.45,930.144287109375
50.0,SC,133618.14,6036.4671630859375
50.0,SC,140477.05,0.0
50.0,SC,176731.45,0.0
50.0,SC,182652.75,0.0
50.0,SC,184137.69,0.0
50.0,SC,189292.36,0.0
50.0,SC,190425.89,0.0
50.0,SC,211698.25,0.0
50.0,SC,325518.28,0.0
50.0,SC,403625.78,0.0
50.0,SC,703878.6,0.0
50.0,SC,969953.3,0.0
50.0,SC,1097797.1,0.0
50.0,SC,7039494.5,0.0
50.0,SD,0.0,2320.35693359375
50.0,SD,37858.473,0.0
50.0,SD,50663.543,0.0
50.0,SD,55674.227,0.0
50.0,SD,60128.164,136.9833984375
50.0,SD,69164.086,0.0
50.0,SD,72602.53,1550.381591796875
50.0,SD,74871.81,0.0
50.0,SD,76146.75,0.0
50.0,SD,84882.04,0.0
50.0,SD,88815.98,0.0
50.0,SD,94646.18,0.0
50.0,SD,111905.195,0.0
50.0,SD,114688.91,0.0
50.0,SD,150320.4,0.0
50.0,SD,152583.02,0.0
50.0,SD,182972.23,0.0
50.0,SD,222696.9,0.0
50.0,SD,233831.75,0.0
50.0,SD,252058.81,0.0
50.0,SD,321427.0,0.0
50.0,SD,334806.53,177.46263122558594
50.0,SD,505799.25,0.0
50.0,SD,798516.8,0.0
50.0,TN,0.0,10410.017822265625
50.0,TN,3340.4536,3347.58056640625
50.0,TN,10021.36,5394.0693359375
50.0,TN,16568.648,3475.212890625
50.0,TN,21537.018,0.0
50.0,TN,22269.69,2872.31005859375
50.0,TN,31634.38,0.0
50.0,TN,38971.957,5173.0811767578125
50.0,TN,49795.027,537.2841796875
50.0,TN,50106.8,3741.848876953125
50.0,TN,57902.785,0.0
50.0,TN,61241.65,2729.066650390625
50.0,TN,66809.07,3029.94189453125
50.0,TN,69092.83,0.0
50.0,TN,69533.766,0.0
50.0,TN,75716.945,3204.20751953125
50.0,TN,76267.01,0.0
50.0,TN,77452.87,0.0
50.0,TN,77927.21,0.0
50.0,TN,77943.914,1867.6702880859375
50.0,TN,78226.74,0.0
50.0,TN,78865.88,0.0
50.0,TN,81284.37,1396.6383056640625
50.0,TN,82402.305,0.0
50.0,TN,82913.4,0.0
50.0,TN,87002.11,0.0
50.0,TN,88057.695,0.0
50.0,TN,88808.18,0.0
50.0,TN,88815.98,0.0
50.0,TN,100213.6,863.5347900390625
50.0,TN,101907.55,0.0
50.0,TN,133618.14,1404.6593017578125
50.0,TN,158308.42,0.0
50.0,TN,175413.89,0.0
50.0,TN,185815.72,757.4368286132812
50.0,TN,256101.44,2448.222900390625
50.0,TN,281841.84,0.0
50.0,TN,334045.34,2274.66650390625
50.0,TN,737945.9,0.0
50.0,TN,7991254.0,0.0
50.0,TX,0.0,95063.54248046875
50.0,TX,1336.1814,8260.7138671875
50.0,TX,1881.7888,534.5135498046875
50.0,TX,3340.4536,12551.5908203125
50.0,TX,7796.6187,7105.13720703125
50.0,TX,11134.845,8645.33056640625
50.0,TX,12025.633,4719.791015625
50.0,TX,12248.329,7895.2607421875
50.0,TX,16702.268,7355.01318359375
50.0,TX,18929.236,1846.51318359375
50.0,TX,22269.69,4226.9677734375
50.0,TX,25498.795,8668.17578125
50.0,TX,25610.143,2309.869384765625
50.0,TX,26723.629,15366.434448242188
50.0,TX,27839.34,3312.75390625
50.0,TX,31177.566,3540.195068359375
50.0,TX,31617.838,0.0
50.0,TX,33404.535,6729.1046142578125
50.0,TX,33556.805,0.0
50.0,TX,36744.99,0.0
50.0,TX,38751.49,5711.97216796875
50.0,TX,38971.957,1747.032470703125
50.0,TX,40085.44,1854.97216796875
50.0,TX,41421.625,2291.800537109375
50.0,TX,43425.895,4467.697265625
50.0,TX,43917.984,0.0
50.0,TX,43982.637,5356.1796875
50.0,TX,44539.38,4728.41455078125
50.0,TX,45463.57,2457.525634765625
50.0,TX,46320.957,1713.4666748046875
50.0,TX,46766.348,2147.4658203125
50.0,TX,47307.504,5608.9033203125
50.0,TX,50106.8,309.28662109375
50.0,TX,51220.285,4654.63916015625
50.0,TX,55674.227,5973.08642578125
50.0,TX,57901.195,3526.27734375
50.0,TX,58060.42,2292.873779296875
50.0,TX,59014.68,2408.72998046875
50.0,TX,60128.164,6929.1170654296875
50.0,TX,60285.184,0.0
50.0,TX,60787.938,0.0
50.0,TX,61241.65,6804.10302734375
50.0,TX,63468.617,233.1689453125
50.0,TX,63526.28,85.98538208007812
50.0,TX,63949.64,1889.2152099609375
50.0,TX,65695.586,1365.548095703125
50.0,TX,65881.54,0.0
50.0,TX,66809.07,5389.07763671875
50.0,TX,67339.62,0.0
50.0,TX,69036.04,2518.205078125
50.0,TX,69533.766,2457.525634765625
50.0,TX,71263.01,3102.862060546875
50.0,TX,72376.49,1332.225830078125
50.0,TX,72808.52,0.0
50.0,TX,73310.7,0.0
50.0,TX,74879.61,1223.0240478515625
50.0,TX,75329.45,0.0
50.0,TX,76146.75,0.0
50.0,TX,76452.96,0.0
50.0,TX,76530.91,0.0
50.0,TX,76608.48,0.0
50.0,TX,76764.734,0.0
50.0,TX,77594.28,0.0
50.0,TX,77927.21,0.0
50.0,TX,77943.914,8549.1181640625
50.0,TX,78226.74,0.0
50.0,TX,78812.43,0.0
50.0,TX,79264.51,0.0
50.0,TX,79909.22,2256.50244140625
50.0,TX,80170.88,6151.1875
50.0,TX,80656.37,2290.963134765625
50.0,TX,80700.91,0.0
50.0,TX,80978.164,0.0
50.0,TX,82402.305,1612.202392578125
50.0,TX,82555.97,0.0
50.0,TX,83375.49,2385.108642578125
50.0,TX,83511.336,1636.7098388671875
50.0,TX,84624.82,2934.677734375
50.0,TX,84882.04,0.0
50.0,TX,86280.57,0.0
50.0,TX,88057.695,0.0
